"persid","cluster_id","household_id","participant_id","age","sex","year","trip_id","trip_purpose","participant_wt","trips_wt","trip_mode_base","trip_duration_base","trip_distance_base","day_type","trip_id_2","age_group","dist_cat","trip_mode_scen","trip_distance_scen","trip_duration_scen","trip_duration_base_hrs","trip_duration_scen_hrs"
"y17h2810210p03",28,10210,41,48,"female",17,142,"Other",60.29,60.29,"car",0.0833333333333333,2.38,"weekday",1,"40 to 64","3-5km","car",2.38,0.0833333333333333,0.583333333333333,0.583333333333333
"y17h2810210p03",28,10210,41,48,"female",17,143,"Work",60.29,60.29,"car",0.0833333333333333,1.91,"weekday",2,"40 to 64","1-2km","bicycle",1.91,0.173636363636364,0.583333333333333,1.21545454545455
"y17h2810210p03",28,10210,41,48,"female",17,144,"Other",60.29,60.29,"car",0.0833333333333333,1.91,"weekday",3,"40 to 64","1-2km","car",1.91,0.0833333333333333,0.583333333333333,0.583333333333333
"y17h2810210p03",28,10210,41,48,"female",17,145,"Other",60.29,60.29,"car",0.0833333333333333,2.16,"weekday",4,"40 to 64","3-5km","car",2.16,0.0833333333333333,0.583333333333333,0.583333333333333
"y17h2810212p01",28,10212,42,62,"female",17,146,"Shopping",52.61,52.61,"car",0.0833333333333333,1.32,"weekday",1,"40 to 64","1-2km","car",1.32,0.0833333333333333,0.583333333333333,0.583333333333333
"y17h2810212p01",28,10212,42,62,"female",17,147,"Shopping",52.61,52.61,"car",0.0833333333333333,1.31,"weekday",2,"40 to 64","1-2km","car",1.31,0.0833333333333333,0.583333333333333,0.583333333333333
"y17h2810212p02",28,10212,43,25,"male",17,148,"Leisure",87,100.36,"car",0.166666666666667,4.38,"weekday",1,"20 to 39","3-5km","car",4.38,0.166666666666667,1.16666666666667,1.16666666666667
"y17h2810212p02",28,10212,43,25,"male",17,149,"Leisure",87,100.36,"car",0.25,4.66,"weekday",2,"20 to 39","3-5km","car",4.66,0.25,1.75,1.75
"y17h2810214p01",28,10214,44,33,"female",17,150,"Leisure",189.85,189.85,"car",0.166666666666667,2.78,"weekend day",1,"20 to 39","3-5km","car",2.78,0.166666666666667,1.16666666666667,1.16666666666667
"y17h2810214p01",28,10214,44,33,"female",17,151,"Leisure",189.85,189.85,"car",0.0833333333333333,2.22,"weekend day",2,"20 to 39","3-5km","car",2.22,0.0833333333333333,0.583333333333333,0.583333333333333
"y17h2810216p01",28,10216,45,48,"male",17,152,"Other",61.71,61.71,"car",0.25,3.8,"weekday",1,"40 to 64","3-5km","car",3.8,0.25,1.75,1.75
"y17h2810216p01",28,10216,45,48,"male",17,153,"Work",61.71,61.71,"car",0.75,13.52,"weekday",2,"40 to 64",">10km","car",13.52,0.75,5.25,5.25
"y17h2810216p01",28,10216,45,48,"male",17,154,"Work",61.71,61.71,"car",0.666666666666667,18.36,"weekday",3,"40 to 64",">10km","car",18.36,0.666666666666667,4.66666666666667,4.66666666666667
"y17h2810216p01",28,10216,45,48,"male",17,155,"Other",61.71,61.71,"car",0.25,3.88,"weekday",4,"40 to 64","3-5km","car",3.88,0.25,1.75,1.75
"y17h2810216p01",28,10216,45,48,"male",17,156,"Other",61.71,61.71,"car",0.25,3.89,"weekday",5,"40 to 64","3-5km","car",3.89,0.25,1.75,1.75
"y17h2810216p02",28,10216,46,46,"female",17,157,"Other",59.76,78.26,"car",0.0833333333333333,4.36,"weekday",1,"40 to 64","3-5km","car",4.36,0.0833333333333333,0.583333333333333,0.583333333333333
"y17h2810216p02",28,10216,46,46,"female",17,158,"Other",59.76,78.26,"walking",0.166666666666667,0.8,"weekday",2,"40 to 64","<1km","walking",0.8,0.166666666666667,1.16666666666667,1.16666666666667
"y17h2810216p02",28,10216,46,46,"female",17,159,"Other",59.76,78.26,"walking",0.166666666666667,0.8,"weekday",3,"40 to 64","<1km","walking",0.8,0.166666666666667,1.16666666666667,1.16666666666667
"y17h2810216p02",28,10216,46,46,"female",17,160,"Other",59.76,78.26,"car",0.0833333333333333,4.34,"weekday",4,"40 to 64","3-5km","car",4.34,0.0833333333333333,0.583333333333333,0.583333333333333
"y17h2810216p02",28,10216,46,46,"female",17,161,"Shopping",59.76,78.26,"car",0.0833333333333333,1.44,"weekday",5,"40 to 64","1-2km","car",1.44,0.0833333333333333,0.583333333333333,0.583333333333333
"y17h2810216p02",28,10216,46,46,"female",17,162,"Shopping",59.76,78.26,"car",0.0833333333333333,1.43,"weekday",6,"40 to 64","1-2km","car",1.43,0.0833333333333333,0.583333333333333,0.583333333333333
"y17h2810217p01",28,10217,47,48,"female",17,163,"Other",60.29,60.29,"car",0.416666666666667,19.27,"weekday",1,"40 to 64",">10km","car",19.27,0.416666666666667,2.91666666666667,2.91666666666667
"y17h2810217p01",28,10217,47,48,"female",17,164,"Leisure",60.29,60.29,"car",0.333333333333333,4.28,"weekday",2,"40 to 64","3-5km","car",4.28,0.333333333333333,2.33333333333333,2.33333333333333
"y17h2810217p01",28,10217,47,48,"female",17,165,"Other",60.29,60.29,"car",0.416666666666667,4.28,"weekday",3,"40 to 64","3-5km","car",4.28,0.416666666666667,2.91666666666667,2.91666666666667
"y17h2810217p01",28,10217,47,48,"female",17,166,"Leisure",60.29,60.29,"car",0.25,4.28,"weekday",4,"40 to 64","3-5km","car",4.28,0.25,1.75,1.75
"y17h2810217p01",28,10217,47,48,"female",17,167,"Shopping",60.29,60.29,"car",0.25,4.02,"weekday",5,"40 to 64","3-5km","car",4.02,0.25,1.75,1.75
"y17h2810217p01",28,10217,47,48,"female",17,168,"Shopping",60.29,60.29,"car",0.25,3.26,"weekday",6,"40 to 64","3-5km","car",3.26,0.25,1.75,1.75
"y17h2810217p01",28,10217,47,48,"female",17,169,"Leisure",60.29,60.29,"car",0.25,2.41,"weekday",7,"40 to 64","3-5km","car",2.41,0.25,1.75,1.75
"y17h2810217p01",28,10217,47,48,"female",17,170,"Other",60.29,60.29,"car",0.166666666666667,3.36,"weekday",8,"40 to 64","3-5km","car",3.36,0.166666666666667,1.16666666666667,1.16666666666667
"y17h2810217p01",28,10217,47,48,"female",17,171,"Other",60.29,60.29,"car",0.166666666666667,2.96,"weekday",9,"40 to 64","3-5km","car",2.96,0.166666666666667,1.16666666666667,1.16666666666667
"y17h2810217p02",28,10217,48,31,"female",17,172,"Shopping",66.49,66.49,"car",1,7.18,"weekday",1,"20 to 39","6-10km","car",7.18,1,7,7
"y17h2810217p02",28,10217,48,31,"female",17,173,"Leisure",66.49,66.49,"car",0.583333333333333,12.9,"weekday",2,"20 to 39",">10km","car",12.9,0.583333333333333,4.08333333333333,4.08333333333333
"y17h2810217p02",28,10217,48,31,"female",17,174,"Other",66.49,66.49,"car",0.583333333333333,24.95,"weekday",3,"20 to 39",">10km","car",24.95,0.583333333333333,4.08333333333333,4.08333333333333
"y17h2810217p02",28,10217,48,31,"female",17,175,"Work",66.49,66.49,"car",0.5,21.17,"weekday",4,"20 to 39",">10km","car",21.17,0.5,3.5,3.5
"y17h2810217p02",28,10217,48,31,"female",17,176,"Work",66.49,66.49,"car",0.15,2.31,"weekday",5,"20 to 39","3-5km","bicycle",2.31,0.21,1.05,1.47
"y17h2810218p01",28,10218,49,43,"female",17,177,"Other",60.59,60.59,"car",0.216666666666667,1.86,"weekday",1,"40 to 64","1-2km","car",1.86,0.216666666666667,1.51666666666667,1.51666666666667
"y17h2810218p01",28,10218,49,43,"female",17,178,"Other",60.59,60.59,"car",0.0833333333333333,1.86,"weekday",2,"40 to 64","1-2km","car",1.86,0.0833333333333333,0.583333333333333,0.583333333333333
"y17h2810218p01",28,10218,49,43,"female",17,179,"Work",60.59,60.59,"car",0.1,0.18,"weekday",3,"40 to 64","<1km","walking",0.18,0.045,0.7,0.315
"y17h2810218p01",28,10218,49,43,"female",17,180,"Work",60.59,60.59,"car",0.0333333333333333,2.11,"weekday",4,"40 to 64","3-5km","bicycle",2.11,0.191818181818182,0.233333333333333,1.34272727272727
"y17h2810218p01",28,10218,49,43,"female",17,181,"Work",60.59,60.59,"car",0.1,1.85,"weekday",5,"40 to 64","1-2km","bicycle",1.85,0.168181818181818,0.7,1.17727272727273
"y17h2810218p01",28,10218,49,43,"female",17,182,"Other",60.59,60.59,"car",0.166666666666667,1.86,"weekday",6,"40 to 64","1-2km","car",1.86,0.166666666666667,1.16666666666667,1.16666666666667
"y17h2810218p01",28,10218,49,43,"female",17,183,"Other",60.59,60.59,"car",0.15,1.86,"weekday",7,"40 to 64","1-2km","car",1.86,0.15,1.05,1.05
"y17h2810218p01",28,10218,49,43,"female",17,184,"Leisure",60.59,60.59,"car",0.416666666666667,6.12,"weekday",8,"40 to 64","6-10km","car",6.12,0.416666666666667,2.91666666666667,2.91666666666667
"y17h2810218p01",28,10218,49,43,"female",17,185,"Leisure",60.59,60.59,"car",0.2,6.47,"weekday",9,"40 to 64","6-10km","car",6.47,0.2,1.4,1.4
"y17h2810218p02",28,10218,50,38,"male",17,186,"Work",69.01,81.06,"car",0.2,5.19,"weekday",1,"20 to 39","6-10km","car",5.19,0.2,1.4,1.4
"y17h2810218p02",28,10218,50,38,"male",17,187,"Work",69.01,81.06,"car",0.366666666666667,9.18,"weekday",2,"20 to 39","6-10km","car",9.18,0.366666666666667,2.56666666666667,2.56666666666667
"y17h2810218p02",28,10218,50,38,"male",17,188,"Work",69.01,81.06,"car",0.2,4.44,"weekday",3,"20 to 39","3-5km","bicycle",4.44,0.403636363636364,1.4,2.82545454545455
"y17h2810219p02",28,10219,51,37,"female",17,189,"Work",66.81,66.81,"car",0.5,8.23,"weekday",1,"20 to 39","6-10km","car",8.23,0.5,3.5,3.5
"y17h2810219p02",28,10219,51,37,"female",17,190,"Work",66.81,66.81,"car",0.283333333333333,7.04,"weekday",2,"20 to 39","6-10km","car",7.04,0.283333333333333,1.98333333333333,1.98333333333333
"y17h2810219p02",28,10219,51,37,"female",17,191,"Leisure",66.81,66.81,"walking",0.166666666666667,0.73,"weekday",3,"20 to 39","<1km","walking",0.73,0.166666666666667,1.16666666666667,1.16666666666667
"y17h2810219p02",28,10219,51,37,"female",17,192,"Work",66.81,66.81,"walking",0.166666666666667,0.73,"weekday",4,"20 to 39","<1km","walking",0.73,0.166666666666667,1.16666666666667,1.16666666666667
"y17h2810219p02",28,10219,51,37,"female",17,193,"Work",66.81,66.81,"car",0.1,2.75,"weekday",5,"20 to 39","3-5km","bicycle",2.75,0.25,0.7,1.75
"y17h2810219p03",28,10219,52,37,"female",17,194,"Other",66.81,66.81,"walking",0.0833333333333333,0.19,"weekday",1,"20 to 39","<1km","walking",0.19,0.0833333333333333,0.583333333333333,0.583333333333333
"y17h2810219p03",28,10219,52,37,"female",17,195,"Other",66.81,66.81,"public.transport",0.7,19.54,"weekday",2,"20 to 39",">10km","public.transport",19.54,0.7,4.9,4.9
"y17h2810219p03",28,10219,52,37,"female",17,196,"Other",66.81,66.81,"walking",0.1,0.94,"weekday",3,"20 to 39","<1km","walking",0.94,0.1,0.7,0.7
"y17h2810219p04",28,10219,53,29,"female",17,197,"Work",84.24,84.24,"car",0.416666666666667,8.23,"weekday",1,"20 to 39","6-10km","car",8.23,0.416666666666667,2.91666666666667,2.91666666666667
"y17h2810219p04",28,10219,53,29,"female",17,198,"Work",84.24,84.24,"car",0.333333333333333,8.47,"weekday",2,"20 to 39","6-10km","car",8.47,0.333333333333333,2.33333333333333,2.33333333333333
"y17h2810222p01",28,10222,54,44,"male",17,199,"Work",45.05,45.05,"walking",0.0833333333333333,0.64,"weekday",1,"40 to 64","<1km","walking",0.64,0.0833333333333333,0.583333333333333,0.583333333333333
"y17h2810222p01",28,10222,54,44,"male",17,200,"Work",45.05,45.05,"public.transport",0.333333333333333,15.87,"weekday",2,"40 to 64",">10km","public.transport",15.87,0.333333333333333,2.33333333333333,2.33333333333333
"y17h2810222p01",28,10222,54,44,"male",17,201,"Work",45.05,45.05,"walking",0.1,0.59,"weekday",3,"40 to 64","<1km","walking",0.59,0.1,0.7,0.7
"y17h2810222p01",28,10222,54,44,"male",17,202,"Leisure",45.05,45.05,"walking",0.166666666666667,1.07,"weekday",4,"40 to 64","1-2km","walking",1.07,0.166666666666667,1.16666666666667,1.16666666666667
"y17h2810222p01",28,10222,54,44,"male",17,203,"Work",45.05,45.05,"walking",0.166666666666667,1.07,"weekday",5,"40 to 64","1-2km","walking",1.07,0.166666666666667,1.16666666666667,1.16666666666667
"y17h2810222p01",28,10222,54,44,"male",17,204,"Leisure",45.05,45.05,"walking",0.0833333333333333,0.23,"weekday",6,"40 to 64","<1km","walking",0.23,0.0833333333333333,0.583333333333333,0.583333333333333
"y17h2810222p01",28,10222,54,44,"male",17,205,"Leisure",45.05,45.05,"public.transport",0.3,4.39,"weekday",7,"40 to 64","3-5km","public.transport",4.39,0.3,2.1,2.1
"y17h2810222p01",28,10222,54,44,"male",17,206,"Leisure",45.05,45.05,"walking",0.2,0.85,"weekday",8,"40 to 64","<1km","walking",0.85,0.2,1.4,1.4
"y17h2810222p01",28,10222,54,44,"male",17,207,"Leisure",45.05,45.05,"walking",0.0833333333333333,0.31,"weekday",9,"40 to 64","<1km","walking",0.31,0.0833333333333333,0.583333333333333,0.583333333333333
"y17h2810222p01",28,10222,54,44,"male",17,208,"Leisure",45.05,45.05,"public.transport",0.333333333333333,10.99,"weekday",10,"40 to 64",">10km","public.transport",10.99,0.333333333333333,2.33333333333333,2.33333333333333
"y17h2810222p01",28,10222,54,44,"male",17,209,"Leisure",45.05,45.05,"walking",0.1,0.64,"weekday",11,"40 to 64","<1km","walking",0.64,0.1,0.7,0.7
"y17h2810222p02",28,10222,55,40,"female",17,210,"Other",43.62,43.62,"car",0.0833333333333333,1.21,"weekday",1,"40 to 64","1-2km","car",1.21,0.0833333333333333,0.583333333333333,0.583333333333333
"y17h2810222p02",28,10222,55,40,"female",17,211,"Shopping",43.62,43.62,"car",0.0833333333333333,0.81,"weekday",2,"40 to 64","<1km","car",0.81,0.0833333333333333,0.583333333333333,0.583333333333333
"y17h2810222p02",28,10222,55,40,"female",17,212,"Shopping",43.62,43.62,"car",0.0833333333333333,1.31,"weekday",3,"40 to 64","1-2km","car",1.31,0.0833333333333333,0.583333333333333,0.583333333333333
"y17h2810222p02",28,10222,55,40,"female",17,213,"Leisure",43.62,43.62,"car",0.0833333333333333,1.46,"weekday",4,"40 to 64","1-2km","car",1.46,0.0833333333333333,0.583333333333333,0.583333333333333
"y17h2810222p02",28,10222,55,40,"female",17,214,"Shopping",43.62,43.62,"car",0.166666666666667,2.71,"weekday",5,"40 to 64","3-5km","car",2.71,0.166666666666667,1.16666666666667,1.16666666666667
"y17h2810222p02",28,10222,55,40,"female",17,215,"Shopping",43.62,43.62,"car",0.0833333333333333,3.2,"weekday",6,"40 to 64","3-5km","car",3.2,0.0833333333333333,0.583333333333333,0.583333333333333
"y17h2810222p02",28,10222,55,40,"female",17,216,"Leisure",43.62,43.62,"walking",0.0833333333333333,0.33,"weekday",7,"40 to 64","<1km","walking",0.33,0.0833333333333333,0.583333333333333,0.583333333333333
"y17h2810222p02",28,10222,55,40,"female",17,217,"Leisure",43.62,43.62,"walking",0.0833333333333333,0.33,"weekday",8,"40 to 64","<1km","walking",0.33,0.0833333333333333,0.583333333333333,0.583333333333333
"y17h2810222p02",28,10222,55,40,"female",17,218,"Other",43.62,43.62,"car",0.0833333333333333,1.28,"weekday",9,"40 to 64","1-2km","car",1.28,0.0833333333333333,0.583333333333333,0.583333333333333
"y17h2810222p02",28,10222,55,40,"female",17,219,"Other",43.62,43.62,"car",0.0833333333333333,1.44,"weekday",10,"40 to 64","1-2km","car",1.44,0.0833333333333333,0.583333333333333,0.583333333333333
"y17h2810224p02",28,10224,56,69,"female",17,220,"Other",38.47,38.47,"car",0.0833333333333333,2.09,"weekday",1,"65 plus","3-5km","car",2.09,0.0833333333333333,0.583333333333333,0.583333333333333
"y17h2810224p02",28,10224,56,69,"female",17,221,"Other",38.47,38.47,"car",0.0833333333333333,1.69,"weekday",2,"65 plus","1-2km","car",1.69,0.0833333333333333,0.583333333333333,0.583333333333333
"y17h2810224p02",28,10224,56,69,"female",17,222,"Other",38.47,38.47,"car",0.166666666666667,3.09,"weekday",3,"65 plus","3-5km","car",3.09,0.166666666666667,1.16666666666667,1.16666666666667
"y17h2810224p02",28,10224,56,69,"female",17,223,"Shopping",38.47,38.47,"car",0.166666666666667,1.99,"weekday",4,"65 plus","1-2km","car",1.99,0.166666666666667,1.16666666666667,1.16666666666667
"y17h2810224p02",28,10224,56,69,"female",17,224,"Shopping",38.47,38.47,"car",0.0833333333333333,1.59,"weekday",5,"65 plus","1-2km","car",1.59,0.0833333333333333,0.583333333333333,0.583333333333333
"y17h2810226p01",28,10226,57,48,"female",17,225,"Other",44.51,44.51,"walking",0.25,1.18,"weekday",1,"40 to 64","1-2km","walking",1.18,0.25,1.75,1.75
"y17h2810226p01",28,10226,57,48,"female",17,226,"Other",44.51,44.51,"walking",0.233333333333333,1.18,"weekday",2,"40 to 64","1-2km","walking",1.18,0.233333333333333,1.63333333333333,1.63333333333333
"y17h2810226p01",28,10226,57,48,"female",17,227,"Other",44.51,44.51,"walking",0.25,1.18,"weekday",3,"40 to 64","1-2km","walking",1.18,0.25,1.75,1.75
"y17h2810226p01",28,10226,57,48,"female",17,228,"Other",44.51,44.51,"walking",0.25,1.18,"weekday",4,"40 to 64","1-2km","walking",1.18,0.25,1.75,1.75
"y17h2810227p02",28,10227,58,44,"female",17,229,"Shopping",109.46,109.46,"car",0.25,3.19,"weekend day",1,"40 to 64","3-5km","car",3.19,0.25,1.75,1.75
"y17h2810227p02",28,10227,58,44,"female",17,230,"Shopping",109.46,109.46,"car",0.25,2.43,"weekend day",2,"40 to 64","3-5km","car",2.43,0.25,1.75,1.75
"y17h2810229p01",28,10229,59,68,"female",17,231,"Other",37.88,37.88,"walking",0.5,1.9,"weekday",1,"65 plus","1-2km","walking",1.9,0.5,3.5,3.5
"y17h2810229p01",28,10229,59,68,"female",17,232,"Other",37.88,37.88,"walking",0.166666666666667,1.91,"weekday",2,"65 plus","1-2km","walking",1.91,0.166666666666667,1.16666666666667,1.16666666666667
"y17h2810229p01",28,10229,59,68,"female",17,233,"Leisure",37.88,37.88,"walking",0.25,1.16,"weekday",3,"65 plus","1-2km","walking",1.16,0.25,1.75,1.75
"y17h2810229p01",28,10229,59,68,"female",17,234,"Leisure",37.88,37.88,"walking",0.25,1.16,"weekday",4,"65 plus","1-2km","walking",1.16,0.25,1.75,1.75
"y17h2810232p01",28,10232,60,22,"male",17,235,"Leisure",63.93,63.93,"car",0.166666666666667,1.01,"weekday",1,"20 to 39","1-2km","car",1.01,0.166666666666667,1.16666666666667,1.16666666666667
"y17h2810232p01",28,10232,60,22,"male",17,236,"Work",63.93,63.93,"car",1.41666666666667,76.22,"weekday",2,"20 to 39",">10km","car",76.22,1.41666666666667,9.91666666666667,9.91666666666667
"y17h2810232p01",28,10232,60,22,"male",17,237,"Work",63.93,63.93,"car",0.583333333333333,20.85,"weekday",3,"20 to 39",">10km","car",20.85,0.583333333333333,4.08333333333333,4.08333333333333
"y17h2810232p01",28,10232,60,22,"male",17,238,"Other",63.93,63.93,"car",2,40.11,"weekday",4,"20 to 39",">10km","car",40.11,2,14,14
"y17h2810232p01",28,10232,60,22,"male",17,239,"Other",63.93,63.93,"car",0.333333333333333,15.8,"weekday",5,"20 to 39",">10km","car",15.8,0.333333333333333,2.33333333333333,2.33333333333333
"y17h2810232p01",28,10232,60,22,"male",17,240,"Other",63.93,63.93,"car",0.666666666666667,26.76,"weekday",6,"20 to 39",">10km","car",26.76,0.666666666666667,4.66666666666667,4.66666666666667
"y17h2810233p01",28,10233,61,43,"male",17,241,"Leisure",45.96,45.96,"car",0.3,5.47,"weekday",1,"40 to 64","6-10km","car",5.47,0.3,2.1,2.1
"y17h2810233p01",28,10233,61,43,"male",17,242,"Leisure",45.96,45.96,"car",0.5,6.72,"weekday",2,"40 to 64","6-10km","car",6.72,0.5,3.5,3.5
"y17h2810233p01",28,10233,61,43,"male",17,243,"Leisure",45.96,45.96,"car",0.216666666666667,3.23,"weekday",3,"40 to 64","3-5km","car",3.23,0.216666666666667,1.51666666666667,1.51666666666667
"y17h2810233p01",28,10233,61,43,"male",17,244,"Leisure",45.96,45.96,"car",0.266666666666667,3.04,"weekday",4,"40 to 64","3-5km","car",3.04,0.266666666666667,1.86666666666667,1.86666666666667
"y17h2810235p01",28,10235,62,90,"female",17,245,"Other",109.21,135.79,"car",0.166666666666667,1.67,"weekend day",1,"65 plus","1-2km","car",1.67,0.166666666666667,1.16666666666667,1.16666666666667
"y17h2810235p01",28,10235,62,90,"female",17,246,"Shopping",109.21,135.79,"car",0.0833333333333333,2.09,"weekend day",2,"65 plus","3-5km","car",2.09,0.0833333333333333,0.583333333333333,0.583333333333333
"y17h2810235p01",28,10235,62,90,"female",17,247,"Shopping",109.21,135.79,"car",0.0833333333333333,1.17,"weekend day",3,"65 plus","1-2km","car",1.17,0.0833333333333333,0.583333333333333,0.583333333333333
"y17h2810235p02",28,10235,63,88,"male",17,248,"Other",114.8,114.8,"car",0.166666666666667,1.67,"weekend day",1,"65 plus","1-2km","car",1.67,0.166666666666667,1.16666666666667,1.16666666666667
"y17h2810235p02",28,10235,63,88,"male",17,249,"Shopping",114.8,114.8,"car",0.0833333333333333,2.09,"weekend day",2,"65 plus","3-5km","car",2.09,0.0833333333333333,0.583333333333333,0.583333333333333
"y17h2810235p02",28,10235,63,88,"male",17,250,"Shopping",114.8,114.8,"car",0.0833333333333333,1.17,"weekend day",3,"65 plus","1-2km","car",1.17,0.0833333333333333,0.583333333333333,0.583333333333333
